id_ads;manufacturer_by;model;version;km;year;price;seller;endereco;scrapy_datetime
8c9aef9c-1513-41ab-8db4-10686decdfb5;bmw;116;d 5p Msport auto;146000;06-2019;16500;Bryan Auto Srl;BRYAN AUTO • IT-13100 Vercelli;2024-11-22
78b02ce1-2c8f-4caf-88fc-7d59b6e42cda;bmw;x1;xdrive18d Business auto my18;100000;09-2018;18999;Bryan Auto Srl;BRYAN AUTO • IT-13100 Vercelli;2024-11-22
c3eb9e5d-f4e3-4864-a283-32063782cd8b;bmw;318;d Touring MHEV Business Advantage 150CV auto;140000;11-2020;19490;Bryan Auto Srl;BRYAN AUTO • IT-13100 Vercelli;2024-11-22
a564e061-226c-464f-bf1a-b178e7b929dc;bmw;116;116d 5p. Msport;53050;02-2019;19900;Bryan Auto Srl;BRYAN AUTO • IT-13100 Vercelli;2024-11-22
6e6ae0b6-d199-4d2e-96ec-d525bfb48e1e;bmw;730;d xDrive Eccelsa;226135;02-2018;25900;Bryan Auto Srl;BRYAN AUTO • IT-13100 Vercelli;2024-11-22
ba7cd9b3-4e1f-4373-8975-5120395e92d8;bmw;318;F30 2015 Berlina Diese 318d Luxury auto;26260;12-2018;20900;Bryan Auto Srl;BRYAN AUTO • IT-13100 Vercelli;2024-11-22
250bff01-d3f5-4e26-b9cb-743bede208ee;bmw;325;d xDrive Touring Msport;217024;10-2018;11890;Bryan Auto Srl;BRYAN AUTO • IT-13100 Vercelli;2024-11-22
95b8a156-80a4-4f2f-bff4-6cb14db0a9e7;bmw;x3 m;X3 xDrive20d Msport;176000;10-2018;21990;Bryan Auto Srl;BRYAN AUTO • IT-13100 Vercelli;2024-11-22
9ef30f77-9018-4f26-a204-3136a54f936c;bmw;118;d 2.0d 5p. Msport Aut.;170462;02-2018;15800;Bryan Auto Srl;BRYAN AUTO • IT-13100 Vercelli;2024-11-22
5e715a62-2fe6-4187-bff7-3d905f8159d0;bmw;318;d Msport auto;73104;03-2020;27990;Bryan Auto Srl;BRYAN AUTO • IT-13100 Vercelli;2024-11-22
048e2c73-d09b-4bcd-8565-0e280f0e3f9e;bmw;118;118i 5p. Business Advantage;21000;04-2020;17900;Bryan Auto Srl;BRYAN AUTO • IT-13100 Vercelli;2024-11-22
936c36b2-ab2d-433f-8030-66a588f3c1a5;bmw;x1;X1 sdrive18d Advantage;62750;10-2019;21500;Bryan Auto Srl;BRYAN AUTO • IT-13100 Vercelli;2024-11-22
5f02b255-fdc0-49fa-a56c-9e9a00e9e28a;bmw;x1;sdrive18d xLine auto my18 * PREZZO REALE *;97334;07-2019;20500;Bryan Auto Srl;BRYAN AUTO • IT-13100 Vercelli;2024-11-22
192b1b12-245c-4867-a52f-59715ac378dd;bmw;118;118i 5p Advantage LED;55800;09-2021;18700;Bryan Auto Srl;BRYAN AUTO • IT-13100 Vercelli;2024-11-22
3cc24cd6-b4b0-420f-8cea-478f1a751658;bmw;x2;sDrive16d M Sport X-RETROCAM-TAGLIANDI BMW-GAR.24M;114000;12-2020;25400;Bryan Auto Srl;BRYAN AUTO • IT-13100 Vercelli;2024-11-22
0b86f1f6-f054-4436-a460-fe88c91ddbf9;bmw;x4;IVATA;45000;12-2018;37500;Bryan Auto Srl;BRYAN AUTO • IT-13100 Vercelli;2024-11-22
f5592de1-6c1e-4848-8438-842e437f9c70;bmw;x3;xdrive30d mhev Msport 286cv km 78.000 iva esposta;78000;06-2022;39500;Bryan Auto Srl;BRYAN AUTO • IT-13100 Vercelli;2024-11-22
ea4f3e3a-de65-4860-a229-4ae5cb0a2d7b;bmw;x1;sDrive16d xLine;126935;09-2018;17500;Bryan Auto Srl;BRYAN AUTO • IT-13100 Vercelli;2024-11-22
10d4d109-b472-4a26-8e59-a06719f15948;bmw;220;d Gran Tourer xDrive Business 7 posti auto;120000;06-2019;17490;Bryan Auto Srl;BRYAN AUTO • IT-13100 Vercelli;2024-11-22
c3eb9e5d-f4e3-4864-a283-32063782cd8b;bmw;318;d Touring MHEV Business Advantage 150CV auto;140000;11-2020;19490;Ultu Selection srl;Simone Ulturale • IT-25035 Ospitaletto -  BS;2024-11-22
1cc99826-d7fd-4dde-8e3e-ef5d968827ee;bmw;118;118d Msport auto;116670;01-2021;22450;Ultu Selection srl;Simone Ulturale • IT-25035 Ospitaletto -  BS;2024-11-22
d4bc0470-370c-4a68-90f5-2c80d191b789;bmw;218;218i Active Tourer Business 140cv auto;68791;08-2020;15900;Ultu Selection srl;Simone Ulturale • IT-25035 Ospitaletto -  BS;2024-11-22
1d16f6fd-b78d-4afb-9334-5588b3fcbe79;bmw;x2;sDrive16d Msport;116000;12-2018;20900;Ultu Selection srl;Simone Ulturale • IT-25035 Ospitaletto -  BS;2024-11-22
2e848a7a-6275-4b70-9905-716dc1828ca2;bmw;118;d 5p. Msport Tetto Pelle 18'' Black Shadow;114057;01-2019;22000;Ultu Selection srl;Simone Ulturale • IT-25035 Ospitaletto -  BS;2024-11-22
6b28fa12-e282-4810-866f-317b623cbf4b;bmw;520;Bmw Serie 520 Touring;108700;07-2019;22500;Ultu Selection srl;Simone Ulturale • IT-25035 Ospitaletto -  BS;2024-11-22
a28ecdc2-f4ac-49bc-9f47-9747ce791222;bmw;118;118d 5p. M Sport;60646;10-2020;25960;Ultu Selection srl;Simone Ulturale • IT-25035 Ospitaletto -  BS;2024-11-22
0b1fcd55-2bb2-4a38-b6ad-374cce143373;bmw;116;116d 5p Msport auto;83000;02-2019;18990;Ultu Selection srl;Simone Ulturale • IT-25035 Ospitaletto -  BS;2024-11-22
e7951b1d-fbb7-4c69-8462-91fe8b232dc2;bmw;420;d xDrive Gran Coupé Msport;71685;09-2020;29870;Ultu Selection srl;Simone Ulturale • IT-25035 Ospitaletto -  BS;2024-11-22
8c324a21-8093-41e6-ac6a-c62a5d6288c2;bmw;118;118i M-sport M SPORT Auto;54000;03-2021;23900;Ultu Selection srl;Simone Ulturale • IT-25035 Ospitaletto -  BS;2024-11-22
fab2566c-6b9f-4665-8bcf-5e644460df41;bmw;418;d Gran Coupe Advantage LED NAVIGATORE IVA ESPOSTA;68000;05-2018;23900;Ultu Selection srl;Simone Ulturale • IT-25035 Ospitaletto -  BS;2024-11-22
53603151-4179-4b2b-8b48-dba06ed40b54;bmw;520;520d Touring xdrive Luxury auto;99000;08-2019;26900;Ultu Selection srl;Simone Ulturale • IT-25035 Ospitaletto -  BS;2024-11-22
1413f282-b70e-44b1-8ea0-ff8a9de3a7fc;bmw;216;1.5d ACTIVE TOURER 116cv BLUETOOTH CRUISE SENSORI;119920;07-2018;12800;Ultu Selection srl;Simone Ulturale • IT-25035 Ospitaletto -  BS;2024-11-22
5ac49db0-13f4-4585-830b-b8dd36598654;bmw;118;Navi PDC CruiseControl S&S C.17 KeylessGo;175000;02-2019;13900;Ultu Selection srl;Simone Ulturale • IT-25035 Ospitaletto -  BS;2024-11-22
8fe35d64-d27c-4217-8b50-eee6f83155e9;bmw;x1;xDrive25d xLine;66000;01-2018;25500;Ultu Selection srl;Simone Ulturale • IT-25035 Ospitaletto -  BS;2024-11-22
153b227b-ba49-4c7d-8fda-8cf6e6026301;bmw;x1;sdrive 16d NAVI LED EURO 6DTEMP TAGLIANDI REGOLARI;100000;06-2018;17900;Ultu Selection srl;Simone Ulturale • IT-25035 Ospitaletto -  BS;2024-11-22
322e5858-994a-4d8d-9804-30170e0e66e1;bmw;x3;xdrive20d Business Adv. 190cv auto  Unico Propr.;93000;06-2020;28500;Ultu Selection srl;Simone Ulturale • IT-25035 Ospitaletto -  BS;2024-11-22
76e7a59f-576d-4bb8-ae19-18f7794a1a56;bmw;116;Auto 5p. Business Advantage;124000;06-2021;17490;Ultu Selection srl;Simone Ulturale • IT-25035 Ospitaletto -  BS;2024-11-22
57d38222-9e80-4803-9418-144e8779df52;bmw;520;d Touring Luxury;313594;07-2019;14900;Ultu Selection srl;Simone Ulturale • IT-25035 Ospitaletto -  BS;2024-11-22
c5955819-80c7-42fe-b049-ffc308baac10;bmw;z4;30i Msport;60000;09-2019;40900;Ultu Selection srl;Simone Ulturale • IT-25035 Ospitaletto -  BS;2024-11-22
a564e061-226c-464f-bf1a-b178e7b929dc;bmw;116;116d 5p. Msport;53050;02-2019;19900;Torino Auto Spa;Alberto Fontana • IT-10137 Torino - To;2024-11-22
be478144-7f38-4599-8bab-6639013a6f32;bmw;118;118i 5p. Msport;24000;08-2021;23900;Torino Auto Spa;Alberto Fontana • IT-10137 Torino - To;2024-11-22
5cdaacb7-a1ff-4f81-9881-0ec62e71ec57;bmw;x3;xdrive25d Msport 231cv auto PELLE+FULL LED+TETTO P;60778;11-2018;35990;Torino Auto Spa;Alberto Fontana • IT-10137 Torino - To;2024-11-22
1fab5c17-c664-4dec-8692-fef66d26f0a8;bmw;218;d Gran Tourer 7posti Advantage Business TETTO KM C;97224;10-2018;16780;Torino Auto Spa;Alberto Fontana • IT-10137 Torino - To;2024-11-22
6e2cec8a-c876-40c7-8c42-ed9f4d26bea7;bmw;120;120i 5p Msport;185000;10-2018;16000;Torino Auto Spa;Alberto Fontana • IT-10137 Torino - To;2024-11-22
4e5fe27d-64ea-48d8-a052-8a52d5b2f518;bmw;520;d 48V xDrive Luxury;115220;01-2021;33500;Torino Auto Spa;Alberto Fontana • IT-10137 Torino - To;2024-11-22
add0749d-a6a4-409d-836f-0a80595a4e41;bmw;520;d xDrive Msport;113365;06-2018;26900;Torino Auto Spa;Alberto Fontana • IT-10137 Torino - To;2024-11-22
d60123c8-59cf-4ed1-9c10-f1d3c3444aaf;bmw;430;430i Gran Coupé Msport;81000;12-2018;29000;Torino Auto Spa;Alberto Fontana • IT-10137 Torino - To;2024-11-22
d36adb2f-963d-41b6-8021-8e8797f94580;bmw;116;5p 116Cv Iva deducibile - PREZZO REALE;110000;07-2018;14400;Torino Auto Spa;Alberto Fontana • IT-10137 Torino - To;2024-11-22
8e97beef-f46e-4268-bd25-b3ccc535ee96;bmw;118;118i Msport 140cv;50000;01-2020;20900;Torino Auto Spa;Alberto Fontana • IT-10137 Torino - To;2024-11-22
86ddff2b-f51b-4c88-bf30-fcdffd1c0d69;bmw;118;118i 5p. Msport;25000;08-2021;23900;Torino Auto Spa;Alberto Fontana • IT-10137 Torino - To;2024-11-22
b29f4633-85db-4cf9-a5fb-f718f40a67d6;bmw;420;d Coupe xdrive Msport auto;38001;11-2019;30900;Torino Auto Spa;Alberto Fontana • IT-10137 Torino - To;2024-11-22
9574c137-eaff-40bd-ad7e-9f3ff2f7982b;bmw;530;d Touring Business 265cv auto;125600;02-2018;23000;Torino Auto Spa;Alberto Fontana • IT-10137 Torino - To;2024-11-22
92dd3e05-eec7-4b8a-a65f-241554482fb1;bmw;x2;sDrive20d Msport-X;88737;06-2020;24960;Torino Auto Spa;Alberto Fontana • IT-10137 Torino - To;2024-11-22
917b1dba-6911-45bb-9e19-94f0b2c57183;bmw;x1;X1 xdrive25e Business Advantage auto;26300;05-2021;24990;Torino Auto Spa;Alberto Fontana • IT-10137 Torino - To;2024-11-22
9fa30810-2001-47cf-b252-3bb2f44d3738;bmw;216;d Active Tourer Auto. Advantage *39.000 Km*;39000;10-2019;18500;Torino Auto Spa;Alberto Fontana • IT-10137 Torino - To;2024-11-22
8b2d3624-bd7e-49e4-91ea-1d6afd7dbc1f;bmw;x1;*150CV*X-LINE*S-DRIVE*PELLE*UNICOPROPRIETARIO*;119000;03-2021;23990;Torino Auto Spa;Alberto Fontana • IT-10137 Torino - To;2024-11-22
c308244b-1871-4213-b3a4-eeb7aec9d49d;bmw;116;116d Sport auto;66308;11-2020;21900;Torino Auto Spa;Alberto Fontana • IT-10137 Torino - To;2024-11-22
4250bbff-6d95-4900-bbd4-f9478453b945;bmw;x3;xDrive20d Business Advantage;51019;08-2019;28450;Torino Auto Spa;Alberto Fontana • IT-10137 Torino - To;2024-11-22
3bf9867b-b478-4e16-b443-1e90a73ca610;bmw;520;d xdrive Business auto * PREZZO REALE*;95877;07-2019;24900;Torino Auto Spa;Alberto Fontana • IT-10137 Torino - To;2024-11-22
6e6ae0b6-d199-4d2e-96ec-d525bfb48e1e;bmw;730;d xDrive Eccelsa;226135;02-2018;25900;CLD Auto Srl;Claudio G. • IT-10147 Torino;2024-11-22
b9917060-2cf2-4ebe-b2dc-c52d375d7169;bmw;x1;sdrive18d Business my18 * TAGLIANDI CERTIFICATI *;77000;10-2018;18900;CLD Auto Srl;Claudio G. • IT-10147 Torino;2024-11-22
60fa14c5-2547-427a-a17e-f695e0cd9c1f;bmw;x1;sdrive 18d xLine X LINE UNICOPROP GARANZIA 24 MESI;136174;07-2018;19899;CLD Auto Srl;Claudio G. • IT-10147 Torino;2024-11-22
991f5119-3b9d-4041-ab47-fa5ff243b538;bmw;x1;xdrive25d Msport auto;80985;01-2020;29400;CLD Auto Srl;Claudio G. • IT-10147 Torino;2024-11-22
40152cb4-d16c-47ca-8d59-676a49accbf5;bmw;116;Serie 1 5 Porte 116d SCR Business Advantage DCT;84554;01-2021;20950;CLD Auto Srl;Claudio G. • IT-10147 Torino;2024-11-22
d5cde95c-ee3e-411b-9588-fa95fa79aee2;bmw;740;d xdrive IVA ESPOSTA SERVICE BMW EURO 6D TEMP FULL;140000;01-2020;44900;CLD Auto Srl;Claudio G. • IT-10147 Torino;2024-11-22
8494392a-ad6e-4006-8d51-f353d0110443;bmw;225;225xe Active Tourer iPerformance Advantage aut.*C;110000;10-2019;14900;CLD Auto Srl;Claudio G. • IT-10147 Torino;2024-11-22
040266a8-7324-41a8-a52e-1ca07d1ef1ac;bmw;530;d 48V xDrive TOURING Msport *STUPENDA*UNIPROP*TETT;114980;09-2021;42900;CLD Auto Srl;Claudio G. • IT-10147 Torino;2024-11-22
5a960c2b-585c-4b83-864d-b9f09051c7d8;bmw;x1;sDrive18d xLine;141000;05-2018;18000;CLD Auto Srl;Claudio G. • IT-10147 Torino;2024-11-22
30a56885-5f03-4a76-af54-a32cecd4559f;bmw;418;Gran Coupé Advantage Auto;30000;01-2020;26490;CLD Auto Srl;Claudio G. • IT-10147 Torino;2024-11-22
da86060a-29bf-4beb-9cdc-803a5c4ffd14;bmw;220;d Gran Tourer Business 7p.ti auto APPLE CARPLAY+PE;87203;11-2019;21990;CLD Auto Srl;Claudio G. • IT-10147 Torino;2024-11-22
6ab89e62-7efd-4381-96f4-45e3a9ad09c3;bmw;530;d Touring Business 265cv auto;125600;02-2018;23000;CLD Auto Srl;Claudio G. • IT-10147 Torino;2024-11-22
fff72048-c0cc-42cf-b872-dc35ae183100;bmw;116;SERIE 1 116I URBAN;90000;06-2018;14000;CLD Auto Srl;Claudio G. • IT-10147 Torino;2024-11-22
92680d6c-dfaa-46b7-8b97-2c8d87a97845;bmw;x3;xDrive 30e Business Advantage auto;60000;03-2021;27490;CLD Auto Srl;Claudio G. • IT-10147 Torino;2024-11-22
4c518c6c-8c51-4f91-8b9b-8c1134950ace;bmw;120;120i 3p Msport;110500;03-2018;19900;CLD Auto Srl;Claudio G. • IT-10147 Torino;2024-11-22
8eba4309-91f7-4c37-b7c8-f2f13c579f63;bmw;x4;xDrive 20d mSport EU6D-Temp;129500;05-2019;34400;CLD Auto Srl;Claudio G. • IT-10147 Torino;2024-11-22
949369fb-bbb2-439d-b432-187e4114d3b9;bmw;218;i Gran Coupé M sport;28180;03-2021;27800;CLD Auto Srl;Claudio G. • IT-10147 Torino;2024-11-22
ac5a4e11-5882-4430-81f2-7f77fc366ef7;bmw;318;d Touring Business Advantage aut.;240790;04-2019;13400;CLD Auto Srl;Claudio G. • IT-10147 Torino;2024-11-22
0af14454-641d-47a5-942f-af9b4b07d521;bmw;730;730d xDrive 48V;177000;11-2020;39900;CLD Auto Srl;Claudio G. • IT-10147 Torino;2024-11-22
f0780762-9b78-41fb-bc64-1b762680494f;bmw;330;Touring Msport;94800;05-2019;28490;CLD Auto Srl;Claudio G. • IT-10147 Torino;2024-11-22
ba7cd9b3-4e1f-4373-8975-5120395e92d8;bmw;318;F30 2015 Berlina Diese 318d Luxury auto;26260;12-2018;20900;Biauto Group Torino;Team Web • IT-10036 Settimo Torinese - Torino - To;2024-11-22
0f1cd966-a27f-4fcf-a2b3-b0efa91a14ea;bmw;x7;xDrive30d 7 P.TI;90508;09-2020;57500;Biauto Group Torino;Team Web • IT-10036 Settimo Torinese - Torino - To;2024-11-22
7ba08f8e-78cb-4122-80d7-8bbcf75515d7;bmw;520;d xdrive Luxury auto;145197;03-2019;24900;Biauto Group Torino;Team Web • IT-10036 Settimo Torinese - Torino - To;2024-11-22
a973b212-00d6-4015-8c93-482c8b5736b7;bmw;x4;xDrive20d Business Advantage Aut. 190CV;138900;11-2018;29700;Biauto Group Torino;Team Web • IT-10036 Settimo Torinese - Torino - To;2024-11-22
c25b5d52-fafc-4089-8e15-b4625cf511c3;bmw;218;218d Active Tourer auto;129800;03-2018;12499;Biauto Group Torino;Team Web • IT-10036 Settimo Torinese - Torino - To;2024-11-22
60f5ba8f-f49d-436f-a093-39a4acd6673a;bmw;318;i Business Advantage EU6;68900;05-2018;16900;Biauto Group Torino;Team Web • IT-10036 Settimo Torinese - Torino - To;2024-11-22
13a78217-daaa-4d58-884c-9c9c844dd7e4;bmw;x3;XDrive20d Business Advantage 190cv Auto;70691;01-2019;27400;Biauto Group Torino;Team Web • IT-10036 Settimo Torinese - Torino - To;2024-11-22
2f9dcd17-a988-4ca6-a8a3-1fd9a88790e8;bmw;116;116d 5p.;73000;10-2019;16500;Biauto Group Torino;Team Web • IT-10036 Settimo Torinese - Torino - To;2024-11-22
eb750fae-f605-4816-be53-fd223c0edbd6;bmw;x3;xdrive20d Business Advantage 190cv auto;140000;09-2018;23500;Biauto Group Torino;Team Web • IT-10036 Settimo Torinese - Torino - To;2024-11-22
e7113538-8cae-4e4f-a626-826a8e957170;bmw;z4;sdrive 20i Msport auto 197CV   FULL-OPTIONAL!!;83000;10-2019;35900;Biauto Group Torino;Team Web • IT-10036 Settimo Torinese - Torino - To;2024-11-22
d24ad9c0-0a6c-4fc1-b493-0b2cbf7f4c05;bmw;x2;sdrive18i Msport 140cv;49740;07-2018;24900;Biauto Group Torino;Team Web • IT-10036 Settimo Torinese - Torino - To;2024-11-22
2a58c7de-4709-4085-8da5-9a590553a9b1;bmw;x2;"sDrive20d Msport +19""+Pelle+Hud";68000;03-2021;30500;Biauto Group Torino;Team Web • IT-10036 Settimo Torinese - Torino - To;2024-11-22
ee61af2c-5925-41b2-9558-c8db4afcd72f;bmw;520;520d mhev 48V Msport auto;40940;06-2021;36490;Biauto Group Torino;Team Web • IT-10036 Settimo Torinese - Torino - To;2024-11-22
c2551b47-f01f-4228-9246-f847ef4ba910;bmw;x4 m;X4 xdrive M40d mhev 48V auto;144375;05-2021;39900;Biauto Group Torino;Team Web • IT-10036 Settimo Torinese - Torino - To;2024-11-22
c9b11b73-101d-4183-8d92-f34691dad718;bmw;216;d Active Tourer Advantage;56500;06-2021;19900;Biauto Group Torino;Team Web • IT-10036 Settimo Torinese - Torino - To;2024-11-22
e347d26e-1159-4dc4-a545-a7b08c7853c6;bmw;x2;xdrive20d auto;47750;11-2018;25900;Biauto Group Torino;Team Web • IT-10036 Settimo Torinese - Torino - To;2024-11-22
fe29364f-1059-4af5-a452-3a01431781d8;bmw;x2;sdrive18d Business X auto * PREZZO REALE *;74463;01-2019;22500;Biauto Group Torino;Team Web • IT-10036 Settimo Torinese - Torino - To;2024-11-22
6138128f-86eb-409a-bd21-535386606ffc;bmw;320;- 320d 48V Touring Msport;83098;03-2021;31999;Biauto Group Torino;Team Web • IT-10036 Settimo Torinese - Torino - To;2024-11-22
756bf0c9-88bb-4d94-846d-4f8a21db98ae;bmw;z4;"sdrive 20i Msport auto  -19"" - Carplay - Live Cock";39000;11-2019;41500;Biauto Group Torino;Team Web • IT-10036 Settimo Torinese - Torino - To;2024-11-22
27cefe60-c537-442b-9637-44997077e69f;bmw;118;118i Advantage 136cv auto;86000;08-2022;18500;Biauto Group Torino;Team Web • IT-10036 Settimo Torinese - Torino - To;2024-11-22
250bff01-d3f5-4e26-b9cb-743bede208ee;bmw;325;d xDrive Touring Msport;217024;10-2018;11890;Auto7 srl;Auto7 Ilenia • IT-20045 Lainate - Mi;2024-11-22
0a49dd49-dd40-4c4a-b046-b4583b7760c2;bmw;x3;X3 xdrive30d   MHEV  48V  * MSPORT  249cv *  auto;138440;09-2021;33990;Auto7 srl;Auto7 Ilenia • IT-20045 Lainate - Mi;2024-11-22
cb5c94a8-c424-452d-9dd1-3b7587ef2aa1;bmw;320;d xDrive Sport auto Fari LED Navi PRO Cerchi 19;119000;05-2019;20600;Auto7 srl;Auto7 Ilenia • IT-20045 Lainate - Mi;2024-11-22
e7546d8a-4eb7-4c7b-a4c4-2b01c82e39d8;bmw;225;XE IPERFOMANCE BUSINESS AUTOMATICA;72360;12-2018;15900;Auto7 srl;Auto7 Ilenia • IT-20045 Lainate - Mi;2024-11-22
e268cef5-ff00-403c-81f5-6cf1f27718ea;bmw;420;BMW 420i Msport Gran Coupè;20000;01-2020;32990;Auto7 srl;Auto7 Ilenia • IT-20045 Lainate - Mi;2024-11-22
e57e07b5-49c7-41da-8a5e-78285accfe07;bmw;116;d 5p. Msport AUTOMATICA;79984;06-2020;24900;Auto7 srl;Auto7 Ilenia • IT-20045 Lainate - Mi;2024-11-22
bdd1a278-8654-44a3-9535-be332fc55989;bmw;x1;xDrive18d xLine MOLTO BELLO;180000;06-2020;16900;Auto7 srl;Auto7 Ilenia • IT-20045 Lainate - Mi;2024-11-22
6e5e4ccb-a896-4b3f-b4ea-aae3577e197a;bmw;x6 m;M 50 D TAGLIANDI GRATUITI;76000;11-2020;67800;Auto7 srl;Auto7 Ilenia • IT-20045 Lainate - Mi;2024-11-22
6900aa87-cd1f-49fc-bd8f-a3c104107e1d;bmw;420;d Coupé MSport - ADAS/NAVI/TELECAMERA/DAB;67000;02-2020;26750;Auto7 srl;Auto7 Ilenia • IT-20045 Lainate - Mi;2024-11-22
9918a413-56c2-45eb-9df6-d7ebc1458028;bmw;116;i 5p.;28300;10-2021;19900;Auto7 srl;Auto7 Ilenia • IT-20045 Lainate - Mi;2024-11-22
c0c4d59d-911e-45c8-bd55-cd1acb25095f;bmw;x2;sdrive18i Business X 136cv Auto+Navy km 7200;7200;03-2022;29500;Auto7 srl;Auto7 Ilenia • IT-20045 Lainate - Mi;2024-11-22
4385297c-f8ba-4b6f-bfc3-4e4ffc24413d;bmw;x3;sDrive 18D Business Advantage;49000;06-2020;28990;Auto7 srl;Auto7 Ilenia • IT-20045 Lainate - Mi;2024-11-22
a8cc51fd-e73b-4c96-ac0c-d9ae6d8c44ac;bmw;x2;X2 xdrive20d Msport X auto;93000;05-2018;24900;Auto7 srl;Auto7 Ilenia • IT-20045 Lainate - Mi;2024-11-22
459db710-5a95-4795-b5db-04bda2e791c6;bmw;420;420d Coupe mhev 48V Msport auto;88907;09-2022;39900;Auto7 srl;Auto7 Ilenia • IT-20045 Lainate - Mi;2024-11-22
71cdfb90-258e-4e14-a028-120968acc778;bmw;x1;(F48) X1 sDrive16d Msport;39632;01-2021;27900;Auto7 srl;Auto7 Ilenia • IT-20045 Lainate - Mi;2024-11-22
63fd5470-0115-4fa0-9994-8a118b5007a8;bmw;420;"d Coupe mhev 48V xdrive Msport auto - 19"" - FULL";18000;09-2022;44900;Auto7 srl;Auto7 Ilenia • IT-20045 Lainate - Mi;2024-11-22
394313aa-e3a3-42e1-ae8c-0f3e4857fbe7;bmw;x1;xDrive20d Msport;100669;07-2021;24960;Auto7 srl;Auto7 Ilenia • IT-20045 Lainate - Mi;2024-11-22
2f72e0a4-d38b-49f6-8c55-966a9af1a9e7;bmw;118;d sport auto;64155;07-2021;24820;Auto7 srl;Auto7 Ilenia • IT-20045 Lainate - Mi;2024-11-22
0ed77c13-9e82-48f4-b1f7-eb7e03d2382e;bmw;118;i 5 Porte mSport EU6;107400;06-2020;18900;Auto7 srl;Auto7 Ilenia • IT-20045 Lainate - Mi;2024-11-22
672529f7-7f1d-4ac8-8ded-6e4be0d3e426;bmw;430;d xDrive Gran Coupé Luxury TETTO PANORAMICO;107000;01-2020;24800;Auto7 srl;Auto7 Ilenia • IT-20045 Lainate - Mi;2024-11-22
95b8a156-80a4-4f2f-bff4-6cb14db0a9e7;bmw;x3 m;X3 xDrive20d Msport;176000;10-2018;21990;2 K S.a.s. di Ismaili Ilir & C;Ilir Ismaili • IT-44124 Ferrara - FE;2024-11-22
df17accc-02a5-4631-9dc7-e3259667a397;bmw;x4;xDriveM40d TETTO-SPECCHI TITANIO CERCHI 20  LED;70178;05-2019;43800;2 K S.a.s. di Ismaili Ilir & C;Ilir Ismaili • IT-44124 Ferrara - FE;2024-11-22
8ebeeee3-2828-45c0-88dc-b2b744272efb;bmw;x1;F48 2019 - X1 xdrive20d xLine auto;50121;02-2020;30900;2 K S.a.s. di Ismaili Ilir & C;Ilir Ismaili • IT-44124 Ferrara - FE;2024-11-22
5a57667d-f20c-4635-abbb-fe51633dce27;bmw;x1;sDrive 18d Business Advantage EU6;69900;03-2020;23900;2 K S.a.s. di Ismaili Ilir & C;Ilir Ismaili • IT-44124 Ferrara - FE;2024-11-22
43c7de14-8aa8-43f3-bffb-0e6156d7b23e;bmw;128;128ti auto 265CV UFFICIALE ITALIANA-SERVICE BMW;48000;02-2021;32990;2 K S.a.s. di Ismaili Ilir & C;Ilir Ismaili • IT-44124 Ferrara - FE;2024-11-22
d6c84634-f667-4e99-b27c-3e46ae62754a;bmw;116;116d Msport M sport auto;49000;03-2021;27890;2 K S.a.s. di Ismaili Ilir & C;Ilir Ismaili • IT-44124 Ferrara - FE;2024-11-22
0b877e86-6b6d-4c6b-8473-722b382096f4;bmw;i3;"120Ah - 20"" - Keyless - Carplay - IVA Esposta";60000;02-2020;19500;2 K S.a.s. di Ismaili Ilir & C;Ilir Ismaili • IT-44124 Ferrara - FE;2024-11-22
0c2baf18-cc08-477d-8572-88b5596d01a2;bmw;x1;xDrive18d xLine;116500;05-2018;19900;2 K S.a.s. di Ismaili Ilir & C;Ilir Ismaili • IT-44124 Ferrara - FE;2024-11-22
e0d8a95d-b099-4c04-8b4d-080924a0d30d;bmw;118;"i Msport 140cv auto - 19"" - Led -Pack Luci interne";39000;10-2020;27900;2 K S.a.s. di Ismaili Ilir & C;Ilir Ismaili • IT-44124 Ferrara - FE;2024-11-22
c9864b62-baa7-4316-87c2-b06414501c11;bmw;118;118i 5p. Luxury;45900;03-2020;21900;2 K S.a.s. di Ismaili Ilir & C;Ilir Ismaili • IT-44124 Ferrara - FE;2024-11-22
f5c02abe-c5b6-4dda-96e6-2abf0e7e6360;bmw;x3;xdrive20d xLine 190cv auto;81307;06-2020;32500;2 K S.a.s. di Ismaili Ilir & C;Ilir Ismaili • IT-44124 Ferrara - FE;2024-11-22
11ce7398-ce3d-4f8e-84cd-4059fe0844e4;bmw;unknown;Serie 1       (F20) 116i 5p. Urban;48402;03-2019;17900;2 K S.a.s. di Ismaili Ilir & C;Ilir Ismaili • IT-44124 Ferrara - FE;2024-11-22
c9f15803-be3f-4c20-8b4b-7720a32aa5a9;bmw;320;320d Touring Msport auto *TETTO E GANCIO TRAINO*;35000;02-2022;38900;2 K S.a.s. di Ismaili Ilir & C;Ilir Ismaili • IT-44124 Ferrara - FE;2024-11-22
b8a2cf87-9ac0-4680-b30e-ee901a260b41;bmw;118;i M sport 136cv sedili sportivi M;38554;06-2021;26999;2 K S.a.s. di Ismaili Ilir & C;Ilir Ismaili • IT-44124 Ferrara - FE;2024-11-22
21612040-3901-4988-987d-b66bcb795a10;bmw;i3;s 120Ah Advantage;32453;04-2022;23500;2 K S.a.s. di Ismaili Ilir & C;Ilir Ismaili • IT-44124 Ferrara - FE;2024-11-22
